row,category,price_name,query,sku,url,status,score,matched_title,second_score,second_title
318,"Клампове з'єдання під затискач 25,4мм
(для вузлів відбору)","Різьба зовн/внут 1/4""-1/4""
Діаметр зажиму 25,4мм","Різьба зовн/внут 1/4""-1/4""
Діаметр зажиму 25,4мм",76337120,https://hmel-master.com/ua/p1697745582-mizhrivneva-prokladka-pid.html,Не точно,0.3696,Міжрівнева прокладка під скло діаметром 60мм,0.3696,Міжрівнева прокладка під скло діаметром 80мм
320,ВІДВІД 90° НЕРЖАВІЙКА,"1,5"" відвід","ВІДВІД 90° НЕРЖАВІЙКА 1,5"" відвід",MAG1063-1,https://hmel-master.com/ua/p1134115080-vidvid-gradusiv-bez.html,Не точно,0.6585,"1,5"" відвід 90 градусів (без ніпеля)",0.5455,РПН нержавійка (1 пог. м.)
321,ВІДВІД 90° НЕРЖАВІЙКА,"1,5"" відвід з ніпелем під термометр","1,5"" відвід з ніпелем під термометр",35023609,https://hmel-master.com/ua/p2377523147-papuga-pidvisnij-pid.html,Не точно,0.6269,"""Папуга"" підвісний (під термометр)",0.5714,"2"" Відвід 90° мідь (з ніпелем)"
322,ВІДВІД 90° НЕРЖАВІЙКА,"2"" відвід","ВІДВІД 90° НЕРЖАВІЙКА 2"" відвід",42523044-1,https://hmel-master.com/ua/p1529723105-vidvid-mid.html,Не точно,0.6842,"2"" Відвід 90° мідь",0.6674,"2"" Відвід 90° мідь (з ніпелем)"
323,ВІДВІД 90° НЕРЖАВІЙКА,"2"" відвід з ніпелем під термометр","2"" відвід з ніпелем під термометр",42523044-2,https://hmel-master.com/ua/p1529723106-vidvid-mid-nipelem.html,Не точно,0.6536,"2"" Відвід 90° мідь (з ніпелем)",0.6475,"2"" Царга (коротка) з гільзою під термометр"
324,ВІДВІД 90° НЕРЖАВІЙКА,"3"" відвід","ВІДВІД 90° НЕРЖАВІЙКА 3"" відвід",4-90-1,https://hmel-master.com/ua/p2241134386-vidvid-gradusiv.html,Не точно,0.675,"3"" відвід 90 градусів",0.4906,РПН нержавійка (1 пог. м.)
325,ВІДВІД 90° НЕРЖАВІЙКА,"3"" відвід з ніпелем під термометр","3"" відвід з ніпелем під термометр",MAG1126-3,https://hmel-master.com/ua/p1814496846-tsarga-korotka-gilzoyu.html,Не точно,0.6475,"3"" Царга (коротка) з гільзою під термометр",0.6462,"""Папуга"" підвісний (під термометр)"
326,ВІДВІД 90° НЕРЖАВІЙКА,"4"" відвід","ВІДВІД 90° НЕРЖАВІЙКА 4"" відвід",35800370,https://hmel-master.com/ua/p2164317418-vidvid-gradusiv.html,Не точно,0.675,"4"" Відвід 90 градусів",0.4906,РПН нержавійка (1 пог. м.)
327,ВІДВІД 90° НЕРЖАВІЙКА,"4"" відвід з ніпелем під термометр","4"" відвід з ніпелем під термометр",35023609,https://hmel-master.com/ua/p2377523147-papuga-pidvisnij-pid.html,Не точно,0.6462,"""Папуга"" підвісний (під термометр)",0.5758,Ніпель під термометр з нержавійки
328,ТРІЙНИК НЕРЖАВІЙКА,"2"" Трійник кламповий","ТРІЙНИК НЕРЖАВІЙКА 2"" Трійник кламповий",43305513,https://hmel-master.com/ua/p2336824773-trijnik-nerzhaviyuchij-pid.html,Не точно,0.6761,"Трійник нержавіючий під кламп 2""",0.5797,"25л Кришка нержавійка кламп 2"""
329,ТРІЙНИК НЕРЖАВІЙКА,"3"" Трійник кламповий","ТРІЙНИК НЕРЖАВІЙКА 3"" Трійник кламповий",43284622,https://hmel-master.com/ua/p2336824774-trijnik-nerzhaviyuchij-pid.html,Не точно,0.6761,"Трійник нержавіючий під кламп 3""",0.5574,РПН нержавійка (1 пог. м.)
330,ПРИЙОМНИЙ НОСИК,"1,5"" Носик","ПРИЙОМНИЙ НОСИК 1,5"" Носик",MAG1066,https://hmel-master.com/ua/p1134119020-prijomnij-nosik.html,Не точно,0.6957,"2"" Прийомний ""носик""",0.6957,"3"" Прийомний ""носик"""
331,ПРИЙОМНИЙ НОСИК,"2"" Носик","ПРИЙОМНИЙ НОСИК 2"" Носик",MAG1066,https://hmel-master.com/ua/p1134119020-prijomnij-nosik.html,Не точно,0.9182,"2"" Прийомний ""носик""",0.44,Пароводяний котел ПВК 125л
332,ПРИЙОМНИЙ НОСИК,"3"" Носик","ПРИЙОМНИЙ НОСИК 3"" Носик",MAG1066-1,https://hmel-master.com/ua/p1764529148-prijomnij-nosik.html,Не точно,0.9182,"3"" Прийомний ""носик""",0.4,Пароводяний котел ПВК 125л
334,НІПЕЛЬ НЕРЖАВІЙКА,Ніпель під термометр з отвором 4мм,Ніпель під термометр з отвором 4мм,MAG1120,https://hmel-master.com/ua/p1324685255-nipel-pid-termometr.html,Не точно,0.7164,Ніпель під термометр з нержавійки,0.5373,"""Папуга"" настільний (під термометр)"
335,"КЛАПАН ТИСКУ/ВАКУУМУ
0,1-2 Бар. Вакуум 0,01 Бар","1.5"" Клапан тиску","КЛАПАН ТИСКУ/ВАКУУМУ
0,1-2 Бар. Вакуум 0,01 Бар 1.5"" Клапан тиску",62500863,https://hmel-master.com/ua/p2566545793-zatvor-diskovij-pid.html,Не точно,0.3429,"Затвор дисковий під кламп 2"", кран метелик",0.3133,"1,5"" Клапан безпеки"
336,МИЮЧА ГОЛІВКА ДЛЯ СІП МИЙКИ,"1/2"" різьба внутрішня","МИЮЧА ГОЛІВКА ДЛЯ СІП МИЙКИ 1/2"" різьба внутрішня",40956803,https://hmel-master.com/ua/p2163924733-miyucha-golovka-nerzhaviyucha.html,Не точно,0.4646,"Миюча головка нержавіюча стаціонарна 1/2"" AISI 304",0.4615,"Миюча головка, що обертається 1/2"" AISI 304"
337,МИЮЧА ГОЛІВКА ДЛЯ СІП МИЙКИ,"1"" різьба внутрішня","МИЮЧА ГОЛІВКА ДЛЯ СІП МИЙКИ 1"" різьба внутрішня",HR0342,https://hmel-master.com/ua/p1788223948-nabir-spetsij-dlya.html,Не точно,0.4,Набір спецій для настоянки Львівська Вишнева (3 л),0.3846,Вакуумна кришка для настоювання
338,ТРІЙНИК МІДНИЙ ПІД ПРИВАРКУ,"Під кламп 2""","ТРІЙНИК МІДНИЙ ПІД ПРИВАРКУ Під кламп 2""",92821820,https://hmel-master.com/ua/p2336824775-trijnik-midnij-pid.html,Не точно,0.9845,Трійник мідний під приварку,0.6667,"Трійник нержавіючий під кламп 2"""
340,КЛАМПИ В ЗБОРІ,"1,5"" клампове з'єднання (sms 38)","1,5"" клампове з'єднання (sms 38)",MAG1073,https://hmel-master.com/ua/p1134504996-klampove-zyednannya-sms38.html,Не точно,0.9831,"1,5"" клампове з'єднання (sms38)",0.9153,"2,5"" клампове з'єднання (sms63)"
341,КЛАМПИ В ЗБОРІ,"2"" клампове з'єднання (sms51)","2"" клампове з'єднання (sms51)",MAG1074,https://hmel-master.com/ua/p1134507141-klampove-zyednannya-sms51.html,правильний,1.0,"2"" клампове з'єднання (sms51)",0.8929,"2,5"" клампове з'єднання (sms63)"
342,КЛАМПИ В ЗБОРІ,"2,5"" клампове з'єднання (sms 63)","2,5"" клампове з'єднання (sms 63)","MAG2,5",https://hmel-master.com/ua/p1745358575-klampove-zyednannya-sms63.html,Не точно,0.9831,"2,5"" клампове з'єднання (sms63)",0.9153,"1,5"" клампове з'єднання (sms38)"
343,КЛАМПИ В ЗБОРІ,"3"" клампове з'єднання (sms 76)","3"" клампове з'єднання (sms 76)",MAG1075,https://hmel-master.com/ua/p1134508005-klampove-zyednannya-sms76.html,Не точно,0.9818,"3"" клампове з'єднання (sms76)",0.8772,"2,5"" клампове з'єднання (sms63)"
344,КЛАМПИ В ЗБОРІ,"4"" клампове з'єднання (sms 102)","4"" клампове з'єднання (sms 102)",MAG1089,https://hmel-master.com/ua/p1138498007-klampove-zyednannya-sms102.html,Не точно,0.9825,"4"" клампове з'єднання (sms102)",0.8276,"1,5"" клампове з'єднання (sms38)"
345,КЛАМПИ В ЗБОРІ,"6"" клампове з'єднання (sms 152)","6"" клампове з'єднання (sms 152)",MAG6,https://hmel-master.com/ua/p1745358577-klampove-zyednannya-sms152.html,Не точно,0.9825,"6"" клампове з'єднання (sms152)",0.8276,"1,5"" клампове з'єднання (sms38)"
346,КЛАМПИ В ЗБОРІ,"8"" клампове з'єднання (sms 203)","8"" клампове з'єднання (sms 203)",MAG8,https://hmel-master.com/ua/p1745358576-klampovoe-soedinenie-sms203.html,Не точно,0.9825,"8"" клампове з'єднання (sms203)",0.8621,"1,5"" клампове з'єднання (sms38)"
347,ХОМУТ З ПРОКЛАДКОЮ,"1,5"" хомут з прокладкою","1,5"" хомут з прокладкою",MAG1006,https://hmel-master.com/ua/p811342043-homut-vid-klampovogo.html,Не точно,0.7255,"1,5"" Хомут від клампового з'єднання",0.5752,"2,5"" Хомут від клампового з'єднання"
348,ХОМУТ З ПРОКЛАДКОЮ,"2"" хомут з прокладкою","ХОМУТ З ПРОКЛАДКОЮ 2"" хомут з прокладкою",MAG1011,https://hmel-master.com/ua/p948724301-homut-vid-klampovogo.html,Не точно,0.6401,"2"" Хомут від клампового з'єднання",0.637,"2,5"" Хомут від клампового з'єднання"
349,ХОМУТ З ПРОКЛАДКОЮ,"2,5"" хомут з прокладкою","2,5"" хомут з прокладкою",MAG1011-1,https://hmel-master.com/ua/p1745358582-homut-vid-klampovogo.html,Не точно,0.7255,"2,5"" Хомут від клампового з'єднання",0.5752,"1,5"" Хомут від клампового з'єднання"
350,ХОМУТ З ПРОКЛАДКОЮ,"3"" хомут з прокладкою","ХОМУТ З ПРОКЛАДКОЮ 3"" хомут з прокладкою",MAG1090,https://hmel-master.com/ua/p1138500411-homut-vid-klampovogo.html,Не точно,0.6401,"3"" Хомут від клампового з'єднання",0.462,"1,5"" Хомут від клампового з'єднання"
351,ХОМУТ З ПРОКЛАДКОЮ,"4"" хомут з прокладкою","ХОМУТ З ПРОКЛАДКОЮ 4"" хомут з прокладкою",MAG1091,https://hmel-master.com/ua/p1138500788-homut-vid-klampovogo.html,Не точно,0.6401,"4"" Хомут від клампового з'єднання",0.462,"1,5"" Хомут від клампового з'єднання"
352,ХОМУТ З ПРОКЛАДКОЮ,"6"" хомут з прокладкою","ХОМУТ З ПРОКЛАДКОЮ 6"" хомут з прокладкою",MAG1091-1,https://hmel-master.com/ua/p1745358580-homut-vid-klampovogo.html,Не точно,0.6401,"6"" Хомут від клампового з'єднання",0.4667,Чохол з тканини на 6 шт. шампурів
353,ХОМУТ З ПРОКЛАДКОЮ,"8"" хомут з прокладкою","ХОМУТ З ПРОКЛАДКОЮ 8"" хомут з прокладкою",MAG1091-1-1,https://hmel-master.com/ua/p1745358581-homut-vid-klampovogo.html,Не точно,0.6401,"8"" Хомут від клампового з'єднання",0.462,"1,5"" Хомут від клампового з'єднання"
354,ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ,"1,5"" фланець приварний","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ 1,5"" фланець приварний",MAG1080,https://hmel-master.com/ua/p1135422554-flanets-klampovij-privarnij.html,Не точно,0.85,"1,5"" Фланець кламповий приварний (sms38)",0.7032,"2,5"" Фланець кламповий приварний (sms63)"
355,ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ,"2"" фланець приварний","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ 2"" фланець приварний",flan-2,https://hmel-master.com/ua/p2247812642-flanets-klampovij-privarnij.html,Не точно,0.8517,"2"" Фланець кламповий приварний (короткий)",0.8286,"2"" Фланець кламповий приварний (sms51)"
356,ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ,"2,5"" фланець приварний","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ 2,5"" фланець приварний",MAG1081-1,https://hmel-master.com/ua/p1745358578-flanets-klampovij-privarnij.html,Не точно,0.85,"2,5"" Фланець кламповий приварний (sms63)",0.7083,"2"" Фланець кламповий приварний (короткий)"
357,ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ,"3"" фланець приварний","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ 3"" фланець приварний",flan-3,https://hmel-master.com/ua/p2247812643-flanets-klampovij-privarnij.html,Не точно,0.8517,"3"" Фланець кламповий приварний (короткий)",0.8286,"3"" Фланець кламповий приварний (sms76)"
358,ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ,"4"" фланець приварний","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ 4"" фланець приварний",flan-4,https://hmel-master.com/ua/p2247812644-flanets-klampovij-privarnij.html,Не точно,0.8517,"4"" Фланець кламповий приварний (короткий)",0.8271,"4"" Фланець кламповий приварний (sms102)"
359,ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ,"6"" фланець приварний","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ 6"" фланець приварний",MAG1092-1,https://hmel-master.com/ua/p1745358579-flanets-klampovij-privarnij.html,Не точно,0.8271,"6"" Фланець кламповий приварний (sms152)",0.6576,"2,5"" Фланець кламповий приварний (sms63)"
360,ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ,"8"" фланець приварний","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ 8"" фланець приварний",MAG1092-2,https://hmel-master.com/ua/p1979045784-flanets-klampovij-privarnij.html,Не точно,0.8271,"8"" Фланець кламповий приварний (sms203)",0.8271,"8"" Фланець кламповий приварний (sms203)"
361,"ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ
КОРОТКИЙ З ПРОТОЧКОЮ","2"" фланець приварний короткий","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ
КОРОТКИЙ З ПРОТОЧКОЮ 2"" фланець приварний короткий",flan-2,https://hmel-master.com/ua/p2247812642-flanets-klampovij-privarnij.html,Не точно,0.6846,"2"" Фланець кламповий приварний (короткий)",0.4947,"2"" Фланець кламповий приварний (sms51)"
362,"ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ
КОРОТКИЙ З ПРОТОЧКОЮ","3"" фланець приварний короткий","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ
КОРОТКИЙ З ПРОТОЧКОЮ 3"" фланець приварний короткий",flan-3,https://hmel-master.com/ua/p2247812643-flanets-klampovij-privarnij.html,Не точно,0.6846,"3"" Фланець кламповий приварний (короткий)",0.4947,"3"" Фланець кламповий приварний (sms76)"
363,"ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ
КОРОТКИЙ З ПРОТОЧКОЮ","4"" фланець приварний короткий","ФЛАНЕЦЬ ПРИВАРНИЙ КЛАМПОВИЙ
КОРОТКИЙ З ПРОТОЧКОЮ 4"" фланець приварний короткий",flan-4,https://hmel-master.com/ua/p2247812644-flanets-klampovij-privarnij.html,Не точно,0.6846,"4"" Фланець кламповий приварний (короткий)",0.4939,"4"" Фланець кламповий приварний (sms102)"
364,ПРОКЛАДКА ПІД КЛАМП,"1,5"" прокладка під кламп","1,5"" прокладка під кламп",34460164,https://hmel-master.com/ua/p1658834663-prokladka-pid-klamp.html,Не точно,0.9375,"Прокладка під кламп 1,5""",0.8261,"Прокладка під кламп 2"""
365,ПРОКЛАДКА ПІД КЛАМП,"2"" прокладка під кламп","ПРОКЛАДКА ПІД КЛАМП 2"" прокладка під кламп",34460164-1,https://hmel-master.com/ua/p1658834662-prokladka-pid-klamp.html,Не точно,0.975,"Прокладка під кламп 2""",0.7159,"Прокладка під кламп 1,5"""
366,ПРОКЛАДКА ПІД КЛАМП,"3"" прокладка під кламп","ПРОКЛАДКА ПІД КЛАМП 3"" прокладка під кламп",79225292,https://hmel-master.com/ua/p1697210408-prokladka-pid-klamp.html,Не точно,0.975,"Прокладка під кламп 3""",0.7159,"Прокладка під кламп 1,5"""
367,ПРОКЛАДКА ПІД КЛАМП,"4"" прокладка під кламп","ПРОКЛАДКА ПІД КЛАМП 4"" прокладка під кламп",72114244,https://hmel-master.com/ua/p1697210409-prokladka-pid-klamp.html,Не точно,0.975,"Прокладка  під кламп 4""",0.7159,"Прокладка під кламп 1,5"""
368,ЗАГЛУШКА КЛАМПОВА,"1,5"" заглушка","ЗАГЛУШКА КЛАМПОВА 1,5"" заглушка",MAG1055,https://hmel-master.com/ua/p1132609690-zaglushka.html,Не точно,0.9673,"1,5"" Заглушка",0.5091,"Прокладка під кламп 1,5"""
369,ЗАГЛУШКА КЛАМПОВА,"2"" заглушка","ЗАГЛУШКА КЛАМПОВА 2"" заглушка",MAG1056,https://hmel-master.com/ua/p1132609727-zaglushka.html,Не точно,0.964,"2"" Заглушка",0.5238,"1,5"" Заглушка"
370,ЗАГЛУШКА КЛАМПОВА,"3"" заглушка","ЗАГЛУШКА КЛАМПОВА 3"" заглушка",MAG1056-3,https://hmel-master.com/ua/p1746134887-zaglushka.html,Не точно,0.964,"3"" Заглушка",0.5238,"1,5"" Заглушка"
371,ЗАГЛУШКА КЛАМПОВА,"4"" заглушка","ЗАГЛУШКА КЛАМПОВА 4"" заглушка",MAG1056-4,https://hmel-master.com/ua/p1746134888-zaglushka.html,Не точно,0.964,"4"" Заглушка",0.5238,"1,5"" Заглушка"
372,ЗАГЛУШКА КЛАМПОВА,"6"" заглушка","ЗАГЛУШКА КЛАМПОВА 6"" заглушка",MAG1056-1,https://hmel-master.com/ua/p1745358585-zaglushka.html,Не точно,0.964,"6"" Заглушка",0.5238,"1,5"" Заглушка"
373,ЗАГЛУШКА КЛАМПОВА,"8"" заглушка","ЗАГЛУШКА КЛАМПОВА 8"" заглушка",MAG1056-2,https://hmel-master.com/ua/p1745358584-zaglushka.html,Не точно,0.964,"8"" Заглушка",0.5238,"1,5"" Заглушка"
375,АРЕОМЕТРИ АСП -3,Ареометр (0-40),АРЕОМЕТРИ АСП -3 Ареометр (0-40),MAG1077,https://hmel-master.com/ua/p1135389084-areometr-asp.html,Не точно,0.7425,Ареометр 0-40 АСП-3,0.6107,Ареометр 40-70 АСП-3
376,АРЕОМЕТРИ АСП -3,Ареометр (40-70),АРЕОМЕТРИ АСП -3 Ареометр (40-70),MAG1083,https://hmel-master.com/ua/p1136139877-areometr-asp.html,Не точно,0.748,Ареометр 40-70 АСП-3,0.6107,Ареометр 0-40 АСП-3
377,АРЕОМЕТРИ АСП -3,Ареометр (70-100),АРЕОМЕТРИ АСП -3 Ареометр (70-100),MAG1078,https://hmel-master.com/ua/p1135392740-areometr-100-asp.html,Не точно,0.7531,Ареометр 70-100 АСП-3,0.6051,Ареометр 40-70 АСП-3
378,КОЛБА ПЛАСТИКОВА,100МЛ,КОЛБА ПЛАСТИКОВА 100МЛ,MAG1060,https://hmel-master.com/ua/p1132650776-golkovij-kran-plastik.html,Не точно,0.5116,Голковий кран (пластик),0.5,Циліндр вимірювальний пластиковий з носиком 100 мл
379,НАБІР АРЕОМЕТРІВ З КОЛБОЮ,(0-40) (40-70) (70-100) + ПЛАСТИКОВА КОЛБА,(0-40) (40-70) (70-100) + ПЛАСТИКОВА КОЛБА,12699466,https://hmel-master.com/ua/p2492683591-midna-tarilka-dlya.html,Не точно,0.3659,"4"" Мідна тарілка (для скляних ковпачкових колон)",0.3611,"4"" тарілка з Pro ковпачками (без скла)"
380,ЦУКРОМІР,0-25,ЦУКРОМІР 0-25,MAG1175,https://hmel-master.com/ua/p1434859484-tsukromir.html,правильний,0.9871,Цукромір (0-25) АС-3,0.4375,Ареометр 0-40 АСП-3
381,"НАБІР АРЕОМЕТРІВ З ТЕРМОМЕТРОМ
У ДЕРЕВ'ЯНОМУ ФУТЛЯРІ",(0-40) (40-70) (70-100) + ТЕРМОМЕТР,(0-40) (40-70) (70-100) + ТЕРМОМЕТР,М44Т,https://hmel-master.com/ua/p2643802828-midnij-sholom-termometrom.html,Не точно,0.4828,"4"" Мідний шолом з термометром",0.4483,"3"" Мідний шолом з термометром"
382,"НАБІР АРЕОМЕТРІВ З КОЛБОЮ
У ДЕРЕВ'ЯНОМУ ФУТЛЯРІ
ЗІ СКЛЯНИМ ЦИЛІНДРОМ",(0-40) (40-70) (70-100) + ТЕРМОМЕТР + СКЛЯНА КОЛБА,(0-40) (40-70) (70-100) + ТЕРМОМЕТР + СКЛЯНА КОЛБА,М44Т,https://hmel-master.com/ua/p2643802828-midnij-sholom-termometrom.html,Не точно,0.411,"4"" Мідний шолом з термометром",0.3846,"3"" - 2"" Мідний шолом з термометром"
383,РЕФРАКТОМЕТР,"Refractometer Dual Scale
 Specific Gravity: 1.000 - 1.120
 Sugar: 0-32% Brix","Refractometer Dual Scale
 Specific Gravity: 1.000 - 1.120
 Sugar: 0-32% Brix",COPS-1,https://hmel-master.com/ua/p2931938508-copper-spirit-bez.html,Не точно,0.268,"2"" Copper Spirit (без куба)",0.2653,"2"" Cristal Spirit (без куба)"
384,ТЕРМОМЕТРИ,Термометр електронний ТА 288,ТЕРМОМЕТРИ Термометр електронний ТА 288,MAG1053,https://hmel-master.com/ua/p1132598282-termometr-tsifrovij-288.html,Не точно,0.625,Термометр цифровий ТА-288,0.5844,Термометр цифровий ТА-288 (короткий)
385,ТЕРМОМЕТРИ,Термометр електронний ТА 288 міні,Термометр електронний ТА 288 міні,MAG1053,https://hmel-master.com/ua/p1132598282-termometr-tsifrovij-288.html,Не точно,0.6897,Термометр цифровий ТА-288,0.6269,Термометр цифровий ТА-288 (короткий)
386,ТЕРМОМЕТРИ,Термометр електронний ТА 288s міні зі звуковим сигналом,Термометр електронний ТА 288s міні зі звуковим сигналом,23598853-1,https://hmel-master.com/ua/p1970356809-termometr-povorotnij-tsifrovij.html,Не точно,0.7093,"Термометр поворотний 14 см, цифровий зі звуковим сигналом ТА-288s -288s-к",0.7089,"Термометр короткий поворотний цифровий зі звуковим сигналом, ТА-288s-к"
387,ГІДРОЗАТВОР ПЛАСТИКОВИЙ,Гідрозатвор,ГІДРОЗАТВОР ПЛАСТИКОВИЙ Гідрозатвор,MAG1022,https://hmel-master.com/ua/p964453969-gidrozatvor.html,Не точно,0.9583,Гідрозатвор,0.5,"Затвор дисковий під кламп 2"", кран метелик"
388,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА)",Папуга в банку,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА) Папуга в банку",MAG1183,https://hmel-master.com/ua/p1465830537-papuga-banku.html,Не точно,0.4077,"""Папуга"" в банку",0.382,Трійник мідний під приварку
389,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА)",Папуга настільний,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА) Папуга настільний",MAG1007,https://hmel-master.com/ua/p857538911-papuga-nastilnij.html,Не точно,0.4048,"""Папуга"" настільний",0.368,Набір шампурів Д9 з дерев'яною ручкою в шкіряному тубусі (6шт)
390,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА)",Папуга настільний з ніпелем,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА) Папуга настільний з ніпелем",49492255,https://hmel-master.com/ua/p2377523148-papuga-nastilnij-pid.html,Не точно,0.3889,"""Папуга"" настільний (під термометр)",0.3617,"""Папуга"" настільний"
391,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА)",Папуга на клампах,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА) Папуга на клампах",MAG1184,https://hmel-master.com/ua/p1467763363-papuga-klampah.html,Не точно,0.4214,"""Папуга"" на клампах",0.3704,60л Фірмовий перегінний куб з мідною кришкою + кламп під тен
392,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА)",Папуга підвісний,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА) Папуга підвісний",35547492,https://hmel-master.com/ua/p1618304195-papuga-pidvisnij.html,Не точно,0.3902,"""Папуга"" підвісний",0.3731,60л Фірмовий перегінний куб з мідною кришкою + кламп під тен
393,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА)",Папуга підвісний з ніпелем,"ПРИСТРІЙ БЕЗПЕРЕРВНОГО
КОНТРОЛЮ МІЦНОСТІ
(ПАПУГА) Папуга підвісний з ніпелем",35023609,https://hmel-master.com/ua/p2377523147-papuga-pidvisnij-pid.html,Не точно,0.3774,"""Папуга"" підвісний (під термометр)",0.3566,Система вакуумної фільтрації настоянок (вакуумний фільтр)
394,ВОРОНКА (ЛІЙКА) МЕТАЛЕВА З ФІЛЬТРОМ,Воронка діаметром 110мм,ВОРОНКА (ЛІЙКА) МЕТАЛЕВА З ФІЛЬТРОМ Воронка діаметром 110мм,62244862,https://hmel-master.com/ua/p1993793476-voronka-lijka-metaleva.html,Не точно,0.8438,Воронка (лійка) металева з фільтром 110мм,0.7917,Воронка (лійка) металева з фільтром 130мм
395,ВОРОНКА (ЛІЙКА) МЕТАЛЕВА З ФІЛЬТРОМ,Воронка діаметром 130мм,ВОРОНКА (ЛІЙКА) МЕТАЛЕВА З ФІЛЬТРОМ Воронка діаметром 130мм,62244862-1,https://hmel-master.com/ua/p1993793477-voronka-lijka-metaleva.html,Не точно,0.8438,Воронка (лійка) металева з фільтром 130мм,0.7917,Воронка (лійка) металева з фільтром 110мм
396,ВОРОНКА (ЛІЙКА) МЕТАЛЕВА З ФІЛЬТРОМ,Воронка діаметром 150мм,ВОРОНКА (ЛІЙКА) МЕТАЛЕВА З ФІЛЬТРОМ Воронка діаметром 150мм,62244862-2,https://hmel-master.com/ua/p1993793478-voronka-lijka-metaleva.html,Не точно,0.8438,Воронка (лійка) металева з фільтром 150мм,0.7917,Воронка (лійка) металева з фільтром 130мм
397,ВОРОНКА (ЛІЙКА) МЕТАЛЕВА З ФІЛЬТРОМ,Воронка діаметром 180мм,ВОРОНКА (ЛІЙКА) МЕТАЛЕВА З ФІЛЬТРОМ Воронка діаметром 180мм,62244862-3,https://hmel-master.com/ua/p1993793479-voronka-lijka-metaleva.html,Не точно,0.8438,Воронка (лійка) металева з фільтром 180мм,0.7917,Воронка (лійка) металева з фільтром 130мм
399,ШЛАНГ ПОЛІУРЕТАНОВИЙ 1М,"7,5*10мм","ШЛАНГ ПОЛІУРЕТАНОВИЙ 1М 7,5*10мм",MAG1057,https://hmel-master.com/ua/p1132613649-poliuretanovij-shlang-7510mm.html,Не точно,0.789,"Поліуретановий шланг (7,5*10мм), прозорий",0.6189,"Силіконовий шланг (7,5*10мм), прозорий"
400,ШВИДКОЗЙОМ,"Різьба 1/4"" - 10мм","ШВИДКОЗЙОМ Різьба 1/4"" - 10мм",MAG1059,https://hmel-master.com/ua/p1132647431-shvidkozyemnij-fiting-10mm.html,Не точно,0.7213,"Швидкоз'ємний фітінг 1/4"" - 10мм",0.4375,"Кран врізний зливний, різьблення 1/4"
